,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Animation,Mystery,Romance,Fantasy,Family,Talk-Show,Sci-Fi,\N,Western,Film-Noir,Documentary,Adventure,Biography,Adult,Short,War,Crime,News,Drama,Reality-TV,Horror,Musical,Music,History,Comedy,Game-Show,Sport,Thriller,Action
1535082,tt1588334,movie,"Jeff, Who Lives at Home","Jeff, Who Lives at Home",0,2011,\N,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1535105,tt1588358,movie,Brother,Hermano,0,2010,\N,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1535141,tt1588398,movie,Sleeping Beauty,Sleeping Beauty,0,2011,\N,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1535598,tt1588875,movie,How I Ended This Summer,Kak ya provel etim letom,0,2010,\N,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1535617,tt1588895,movie,Uncle Boonmee Who Can Recall His Past Lives,Loong Boonmee raleuk chat,0,2010,\N,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1536721,tt1590024,movie,"If I Want to Whistle, I Whistle","Eu cand vreau sa fluier, fluier",0,2010,\N,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1536985,tt1590295,movie,Brutal Beauty: Tales of the Rose City Rollers,Brutal Beauty: Tales of the Rose City Rollers,0,2010,\N,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1537755,tt1591095,movie,Insidious,Insidious,0,2010,\N,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1538127,tt1591479,movie,Act of Valor,Act of Valor,0,2012,\N,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1538887,tt1592281,movie,Take This Waltz,Take This Waltz,0,2011,\N,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1539121,tt1592525,movie,Lockout,Lockout,0,2012,\N,95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1539123,tt1592527,movie,The Black Power Mixtape 1967-1975,The Black Power Mixtape 1967-1975,0,2011,\N,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1539462,tt1592873,movie,LOL,LOL,0,2012,\N,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1541082,tt1594562,movie,The Innkeepers,The Innkeepers,0,2011,\N,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1541481,tt1594972,movie,Norm of the North,Norm of the North,0,2016,\N,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1542150,tt1595656,movie,To the Wonder,To the Wonder,0,2012,\N,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1542806,tt1596343,movie,Fast Five,Fast Five,0,2011,\N,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1542808,tt1596345,movie,Pawn Sacrifice,Pawn Sacrifice,0,2014,\N,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1542809,tt1596346,movie,Soul Surfer,Soul Surfer,0,2011,\N,112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1542813,tt1596350,movie,This Means War,This Means War,0,2012,\N,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1542823,tt1596363,movie,The Big Short,The Big Short,0,2015,\N,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1542824,tt1596365,movie,The Woman in Black,The Woman in Black,0,2012,\N,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1543186,tt1596753,movie,Salinger,Salinger,0,2013,\N,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543509,tt1597089,movie,Phil Ochs: There But for Fortune,Phil Ochs: There But for Fortune,0,2010,\N,96,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1544994,tt1598642,movie,Z for Zachariah,Z for Zachariah,0,2015,\N,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1545124,tt1598778,movie,Contagion,Contagion,0,2011,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1545167,tt1598822,movie,New Year's Eve,New Year's Eve,0,2011,\N,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1545173,tt1598828,movie,One for the Money,One for the Money,0,2012,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1545676,tt1599348,movie,Safe House,Safe House,0,2012,\N,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1546494,tt1600195,movie,Abduction,Abduction,0,2011,\N,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1546502,tt1600207,movie,The Eye of the Storm,The Eye of the Storm,0,2011,\N,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1546714,tt1600435,movie,Rejoice and Shout,Rejoice and Shout,0,2010,\N,115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546802,tt1600524,movie,Heartbeats,Les amours imaginaires,0,2010,\N,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1548142,tt1601913,movie,The Grey,The Grey,0,2011,\N,117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1548325,tt1602098,movie,Albert Nobbs,Albert Nobbs,0,2011,\N,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1548687,tt1602472,movie,2 Days in New York,2 Days in New York,0,2012,\N,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1548823,tt1602613,movie,Only God Forgives,Only God Forgives,0,2013,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1548830,tt1602620,movie,Amour,Amour,0,2012,\N,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1549432,tt1603257,movie,ATM,ATM,0,2012,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1549560,tt1603386,movie,Bowl of Dreams,Bowl of Dreams,0,2011,\N,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1549659,tt1603489,movie,The Weird World of Blowfly,The Weird World of Blowfly,0,2010,\N,89,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1550319,tt1604171,movie,Prom,Prom,0,2011,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1550725,tt1604589,movie,My Uncle Rafael,My Uncle Rafael,0,2012,\N,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1551738,tt1605630,movie,American Reunion,American Reunion,0,2012,\N,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1551825,tt1605717,movie,Frank,Frank,0,2014,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1551876,tt1605769,movie,The Monk,Le moine,0,2011,\N,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1551889,tt1605782,movie,Comic-Con Episode IV: A Fan's Hope,Comic-Con Episode IV: A Fan's Hope,0,2011,\N,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551890,tt1605783,movie,Midnight in Paris,Midnight in Paris,0,2011,\N,94,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1551903,tt1605798,movie,Effie Gray,Effie Gray,0,2014,\N,104,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1552344,tt1606259,movie,Knuckle,Knuckle,0,2011,\N,97,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1552458,tt1606378,movie,A Good Day to Die Hard,A Good Day to Die Hard,0,2013,\N,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1552461,tt1606382,movie,L'amour fou,L'amour fou,0,2010,\N,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552463,tt1606384,movie,My Way,Mai wei,0,2011,\N,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1552468,tt1606389,movie,The Vow,The Vow,0,2012,\N,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1552471,tt1606392,movie,Win Win,Win Win,0,2011,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1552892,tt1606829,movie,The Other Dream Team,The Other Dream Team,0,2012,\N,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1554291,tt1608285,movie,Littlerock,Littlerock,0,2010,\N,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1554295,tt1608290,movie,Zoolander 2,Zoolander 2,0,2016,\N,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1555094,tt1609113,movie,Farmageddon,Farmageddon,0,2011,\N,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1555447,tt1609479,movie,Better Living Through Chemistry,Better Living Through Chemistry,0,2014,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1555453,tt1609488,movie,Language of a Broken Heart,Language of a Broken Heart,0,2011,\N,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1555955,tt1610013,movie,Can't Stand Losing You: Surviving the Police,Can't Stand Losing You,0,2012,\N,79,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1556413,tt1610473,movie,Coming Up Roses,Coming Up Roses,0,2011,\N,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1556454,tt1610516,movie,The Woodmans,The Woodmans,0,2010,\N,82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556462,tt1610525,movie,Chuck,The Bleeder,0,2016,\N,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1557096,tt1611180,movie,Thunder Soul,Thunder Soul,0,2010,\N,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1557140,tt1611224,movie,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,0,2012,\N,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1557885,tt1611990,movie,Man on a Mission: Richard Garriott's Road to the Stars,Man on a Mission: Richard Garriott's Road to the Stars,0,2010,\N,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558624,tt1612774,movie,Rubber,Rubber,0,2010,\N,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1558632,tt1612782,movie,The Butterfly Room,The Butterfly Room,0,2012,\N,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1558864,tt1613023,movie,"Beats, Rhymes & Life: The Travels of a Tribe Called Quest","Beats, Rhymes & Life: The Travels of a Tribe Called Quest",0,2011,\N,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1558872,tt1613031,movie,Doraemon the Movie: Nobita's Mermaid Legend,Eiga Doraemon: Nobita no ningyo daikaisen,0,2010,\N,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558900,tt1613062,movie,The Music Never Stopped,The Music Never Stopped,0,2011,\N,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1559571,tt1613750,movie,Kon-Tiki,Kon-Tiki,0,2012,\N,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1560227,tt1614420,movie,Troublesome Creek: A Midwestern,Troublesome Creek: A Midwestern,0,1995,\N,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560774,tt1614989,movie,Headhunters,Hodejegerne,0,2011,\N,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1560850,tt1615065,movie,Savages,Savages,0,2012,\N,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1560930,tt1615147,movie,Margin Call,Margin Call,0,2011,\N,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1560941,tt1615160,movie,The Foreigner,The Foreigner,0,2017,\N,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1561681,tt1615918,movie,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,0,2011,\N,87,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1561938,tt1616195,movie,J. Edgar,J. Edgar,0,2011,\N,137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1562237,tt1616504,movie,After the Cup: Sons of Sakhnin United,After the Cup: Sons of Sakhnin United,0,2009,\N,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563331,tt1617630,movie,Daddy's Home,Daddy's Home,0,2010,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1563360,tt1617661,movie,Jupiter Ascending,Jupiter Ascending,0,2015,\N,127,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1564079,tt1618399,movie,The Waiting Room,The Waiting Room,0,2012,\N,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564109,tt1618430,movie,Dum Maaro Dum,Dum Maaro Dum,0,2011,\N,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1564111,tt1618432,movie,I'm in Love with a Church Girl,I'm in Love with a Church Girl,0,2013,\N,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1564120,tt1618442,movie,The Last Witch Hunter,The Last Witch Hunter,0,2015,\N,106,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1564123,tt1618445,movie,The We and the I,The We and the I,0,2012,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1564125,tt1618447,movie,Goodbye First Love,Un amour de jeunesse,0,2011,\N,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1564698,tt1619029,movie,Jackie,Jackie,0,2016,\N,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1566339,tt1620719,movie,Dabangg,Dabangg,0,2010,\N,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1566405,tt1620785,movie,"How Much Does Your Building Weigh, Mr Foster?","How Much Does Your Building Weigh, Mr Foster?",0,2010,\N,78,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566553,tt1620933,movie,Paan Singh Tomar,Paan Singh Tomar,0,2012,\N,135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1566554,tt1620935,movie,Bleed for This,Bleed for This,0,2016,\N,117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1566636,tt1621019,movie,The Sons of Tennessee Williams,The Sons of Tennessee Williams,0,2010,\N,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1566656,tt1621039,movie,Free Birds,Free Birds,0,2013,\N,91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1566662,tt1621045,movie,Think Like a Man,Think Like a Man,0,2012,\N,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1566663,tt1621046,movie,Cesar Chavez,Cesar Chavez,0,2014,\N,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1567021,tt1621426,movie,Natural Selection,Natural Selection,0,2011,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1567037,tt1621444,movie,Bill Cunningham: New York,Bill Cunningham New York,0,2010,\N,84,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1567350,tt1621766,movie,Approved for Adoption,Couleur de peau: Miel,0,2012,\N,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1568124,tt1622547,movie,30 Minutes or Less,30 Minutes or Less,0,2011,\N,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1568544,tt1622979,movie,Final Destination 5,Final Destination 5,0,2011,\N,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1568573,tt1623008,movie,The Arbor,The Arbor,0,2010,\N,94,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1568764,tt1623205,movie,Oz the Great and Powerful,Oz the Great and Powerful,0,2013,\N,130,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568845,tt1623288,movie,ParaNorman,ParaNorman,0,2012,\N,92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1569296,tt1623745,movie,Little Birds,Little Birds,0,2011,\N,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1569956,tt1624426,movie,I Will Follow,I Will Follow,0,2010,\N,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1570667,tt1625150,movie,North Sea Texas,"Noordzee, Texas",0,2011,\N,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1570844,tt1625346,movie,Young Adult,Young Adult,0,2011,\N,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1571345,tt1625856,movie,Badrinath,Badrinath,0,2011,\N,132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1571620,tt1626146,movie,Hector and the Search for Happiness,Hector and the Search for Happiness,0,2014,\N,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1572267,tt1626811,movie,Cameraman: The Life and Work of Jack Cardiff,Cameraman: The Life and Work of Jack Cardiff,0,2010,\N,86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573353,tt1627924,movie,Mausam,Mausam,0,2011,\N,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1573478,tt1628055,movie,Touchback,Touchback,0,2011,\N,118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1574243,tt1628841,movie,Independence Day: Resurgence,Independence Day: Resurgence,0,2016,\N,120,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1575082,tt1629705,movie,Blackthorn,Blackthorn,0,2011,\N,102,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1575132,tt1629757,movie,Chasing Mavericks,Chasing Mavericks,0,2012,\N,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1575395,tt1630036,movie,Courageous,Courageous,0,2011,\N,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1575914,tt1630564,movie,Sacrifice,Sacrifice,0,2011,\N,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1575925,tt1630575,movie,Briefgeheim,Briefgeheim,0,2010,\N,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1577185,tt1631867,movie,Edge of Tomorrow,Edge of Tomorrow,0,2014,\N,113,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1577999,tt1632708,movie,Friends with Benefits,Friends with Benefits,0,2011,\N,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1578618,tt1633356,movie,Shark Night 3D,Shark Night 3D,0,2011,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1579356,tt1634121,movie,Intruders,Intruders,0,2011,\N,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1579357,tt1634122,movie,Johnny English Reborn,Johnny English Reborn,0,2011,\N,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1579370,tt1634136,movie,Violet & Daisy,Violet & Daisy,0,2011,\N,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1579371,tt1634138,movie,Elevate,Elevate,0,2011,\N,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579507,tt1634286,movie,Grassroots,Grassroots,0,2012,\N,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1581991,tt1636826,movie,Project X,Project X,0,2012,\N,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1582815,tt1637681,movie,Flowers,Flowers,0,2010,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1582822,tt1637688,movie,In Time,In Time,0,2011,\N,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1582840,tt1637706,movie,Our Idiot Brother,Our Idiot Brother,0,2011,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1582856,tt1637725,movie,Ted,Ted,0,2012,\N,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1583125,tt1638002,movie,"Love, Rosie","Love, Rosie",0,2014,\N,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1583471,tt1638355,movie,The Man from U.N.C.L.E.,The Man from U.N.C.L.E.,0,2015,\N,116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1583478,tt1638362,movie,Client 9: The Rise and Fall of Eliot Spitzer,Client 9: The Rise and Fall of Eliot Spitzer,0,2010,\N,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
